システムID,ジャンルID,ステータスID,感情ラベル,content
1189478,Panasonic,691205643756183553,neutral,ラグビー、Panasonic優勝か。イイぞ〜(群馬県民並感)
1189489,シャープ,652713830053642240,neutral,シャープのステージが泣かせに来てるんだが
1180989,Panasonic,691150393519140864,neutral,パナソニックワイルドナイツおめでとうございます
1181046,Panasonic,691150415363051520,neutral,"パナソニックおめでとう！
最後の1プレイで1点差まで迫った東芝も惜しかった…"
1181054,Panasonic,691150417833512960,neutral,"パナソニックおめでとうございます✨
東芝はやっぱり凄いチームです✨"
1181089,Panasonic,691150422350778368,positive,パナソニック3連覇達成おめでとうございます*.♪。★*・゜
1181134,Panasonic,691150432421302273,positive,"ラグビーやばいな！！
パナソニックおめでとう(^^)"
1181142,Panasonic,691150441577459712,neutral,いやー東芝vsパナソニックすげー試合だった
1181159,Panasonic,691150448854589441,positive,"ラグビートップリーグ
素晴らしい試合でした❗

パナソニック三連覇おめでとう❗"
1188749,Panasonic,691200733866119168,neutral,"アメフト、サッカー、ラグビー

パナソニックつええな"
1185405,シャープ,652423832922386432,neutral,SHARP C1でやる烈火は最高なんですよ。本当に。
1181219,Panasonic,691150473819136000,positive,パナソニック3連覇おめ！ #rugbyjp
1181229,Panasonic,691150475467489281,neutral,"秩父宮、いやぁ最後は手に汗握りました…

パナソニックおめ！"
1183727,Panasonic,691152661870030848,neutral,"秩父宮ラグビー場に超満員の観衆が詰めかけたことについて、
パナソニック・田中史朗選手「夢が叶いました」"
1185455,シャープ,652429684144078848,neutral,Y-Mobile!に直に聞いた。シャープが応じてくれると嬉しかったなぁ
1187427,シャープ,652507726560387072,neutral,よっぽどの推しキャラじゃないと誕生日覚えてないけどシャープの公式Twitterを見るのが一番手っ取り早いと思ってる
1184081,Panasonic,691153692783833089,neutral,パナソニック三連覇！！
1186693,Panasonic,691171085388152832,neutral,"決勝、逆光で写真撮れなかった(；д；)
本当決勝らしい試合で、残り1分で逆転のチャンスまで持ち込んだ東芝(；д；)勝ってほしかった(；д；)って今日だけはずるずる言う(；д；)
お家帰ったら録画してたの観よう！！
パナソニック優勝おめでとう！"
1188482,Panasonic,691198014015180800,neutral,大人ニキビが治らなくなってきた。スキンケア怠ってないのにな。ナイトスチーマーつけてるけど、効いてないのかな。もう買ってから4年くらい経ってるし、さすがに効果なくなったのかな(^ω^;);););) #パナソニック
1181884,Panasonic,691150909540212741,neutral,Panasonicおめでとう
1184352,Panasonic,691154634371502080,positive,トップリーグ決勝！最後まで気を抜けない良い試合。最後のキックが…パナソニック三連覇おめでとうございます！#rugby#rugbyjp
1184398,Panasonic,691154973820788736,neutral,バーンズがベンチにいるってのはパナの強みだね
1186915,Panasonic,691175056899084288,neutral,ラグビートップリーグ、27対26でパナソニックの勝ちでした！最後ノーサイド直前、パ27-21東だったのが、ブザーが鳴って最後のプレイで東芝の選手が速攻でトライして26まで追いついた！思わず立ち上がっちまったw角度が厳しくてキックが入らなかったから負けちゃったけど、いい試合を見た！
1188189,シャープ,652679457786822656,negative,来年1月1日以降日時が正しく表示されないから機種変してねってのもすごいな…。まあ古い機種なんだろうけども＞ソフバンのシャープ機
1182127,Panasonic,691151026548674560,neutral,"バレーもパナ好きで
働いたら、何でもいいから家電は
パナを買うー！って決めたの。
そして一昨年かな？一昨年に
自分で茶の間に置くTV、パナの
買ったの😳Blu-rayﾚｺ-ﾀﾞ-は考えてなかったけどあった方がいいと思って購入♥夢って叶えると気持ちいい。"
1182180,Panasonic,691151054071664640,neutral,"やっぱりパナソニック好きだなぁ。大好きだ。
選手一人一人が本当に尊敬できる。"
1184610,Panasonic,691156099332853761,positive,パナソニック、トップリーグ優勝おめでとう(ˊᗜˋ*)ドキドキする素晴らしい試合をありがとう！稲垣選手、最後まで無事で良かったぁ( ﾉД`)
1170928,コンビニコピー機,465664570254573568,neutral,学校の前にコピーしにコンビニいくと必ず大量コピーしてる人がいるトラップ
1172617,コンビニコピー機,466222866015346688,neutral,デジタル原稿によるコピー本の作り方を調べても痒い所に手が届かない講座ばかり引っかかるので不安が募る。おまけにセブン？キンコーズ？ハァ？そんな便利ストアは私の近くにはねえよ！となるようなものばかりやないかーい！ﾙﾈｯｻｰﾝｽ!
1173727,コンビニコピー機,466556967985483777,positive,"子供の迎え…途中セブンでデジカメプリント
ツアートラック☆綺麗だ"
1175882,コンビニコピー機,467266824459935744,neutral,コピーしに出たら、近所のコンビニ改装中。って知らんかったくらい外出てなかったのか
1168116,Panasonic,690923432817471488,positive,ただパナとかの小振りなPCDPに憧れはある
1171721,コンビニコピー機,465915497314152448,neutral,僕自身、今でも聞くアレンジCDに無地の手焼き不織布ケースコンビニプリント並みの低解像度ジャケットってコンボのやつがあるよ。
1173742,Panasonic,691120204982554625,neutral,沈胴の操作感がいい交換レンズなんてパナの12-32しか知らん。これも繰り出すときの操作感はいいものの小型化優先の結果ピントリングが廃されて不評を買ったレンズだが
1175899,コンビニコピー機,467273424201453568,neutral,さて、コピー機ぶっ壊れたからコンビニ行ってくる
1168013,コンビニコピー機,464743843171037184,neutral,よく考えたら、クラウドを使ったネットプリントだから15部全部捌けても、セブンイレブンさえあればその場でいくらでも量産できるんだよな･･･まぁとりあえず15部限定ですハイ
1168188,Panasonic,690928452619210752,neutral,Panasonicのカートリッジ購入式の濾過装置使ってるので唐揚げとかフライ作った後の残り油で天ぷら作ってもちっとも色がつかない
1175299,コンビニコピー機,466986428342497280,neutral,コンビニのコピー機で楽譜買える
1168208,Panasonic,690932035771183104,neutral,"最近肌荒れがひどいょー( ´；🔻；` )

Panasonicのナノイーのスチーマー持ってるのに宝の持ち腐れ:(´◦ω◦｀):

使わなきゃ･･･

使わなきゃ･･･(使命感)"
1170342,コンビニコピー機,465416381941309440,positive,スマホからネットワークプリントっちゅーのやってみた。最寄りのコンビニでできるのも、スマホを得体の知れないデバイスに繋がなくてよいのも素晴らしい。セブン以外の複合機はシャープなのね。複数コンビニで出せるのも便利。
1171017,コンビニコピー機,465719034965528576,neutral,証明写真が3種類くらいのサイズで必要で、セブンイレブンで印刷するとパスポートには適さないとか注意書きあったからイラレでレイアウト作ったれとやり始めたが最後、ランチが3時にずれ込むことに。後悔はしていない。
1171038,コンビニコピー機,465728933049024512,neutral,"このコンビニコピー機が成人向け雑誌置き場に隣接してるせいで
外から見たら俺が大量の成人向け雑誌の前で突っ立てるようにしか見えないんだよなあ"
